PO;fanin;6401;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;681
X_AD_Color;fanin;15;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;49
PrintUtil;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;49
ImportBPartner;fanin;0;fanout;409;if;21;try;1;SQL queries;1;McCabe complexity;49
X_C_CashLine;fanin;110;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;48
X_AD_WF_EventAudit;fanin;29;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;48
Scriptlet;fanin;29;fanout;194;if;9;try;6;SQL queries;0;McCabe complexity;48
X_C_CommissionLine;fanin;29;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;48
X_M_Transaction;fanin;24;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;48
X_AD_EntityType;fanin;21;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;48
MAllocationLine;fanin;17;fanout;102;if;13;try;0;SQL queries;0;McCabe complexity;48
MAttachmentEntry;fanin;11;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;48
X_C_Country;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;48
X_RV_WarehousePrice;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;48
InvoicePrint;fanin;0;fanout;142;if;19;try;1;SQL queries;1;McCabe complexity;48
X_M_AttributeSet;fanin;61;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;47
X_PA_ReportLine;fanin;58;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;47
X_C_ProjectTask;fanin;23;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;47
X_AD_Registration;fanin;16;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;47
X_M_Locator;fanin;12;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;47
CalloutInvoiceBatch;fanin;8;fanout;94;if;12;try;3;SQL queries;2;McCabe complexity;47
X_C_BankStatementLoader;fanin;5;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;47
InvoiceNGL;fanin;3;fanout;145;if;6;try;2;SQL queries;1;McCabe complexity;47
InventoryCountCreate;fanin;1;fanout;99;if;9;try;2;SQL queries;1;McCabe complexity;47
ColumnSync;fanin;1;fanout;133;if;21;try;3;SQL queries;1;McCabe complexity;47
ImportBankStatement;fanin;0;fanout;281;if;16;try;2;SQL queries;3;McCabe complexity;47
X_M_MovementLine;fanin;107;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;46
X_C_AllocationLine;fanin;90;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;46
X_PA_Measure;fanin;41;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;46
X_A_Asset_Delivery;fanin;24;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;46
MBOMProduct;fanin;23;fanout;174;if;14;try;6;SQL queries;3;McCabe complexity;46
X_I_Conversion_Rate;fanin;18;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;46
X_CM_Ad;fanin;10;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;46
X_M_CostUpdateLine;fanin;4;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;46
MMailText;fanin;83;fanout;110;if;10;try;2;SQL queries;1;McCabe complexity;45
X_C_PaySelectionLine;fanin;77;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;45
X_AD_Element;fanin;8;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;45
InvoiceWriteOff;fanin;6;fanout;136;if;12;try;2;SQL queries;1;McCabe complexity;45
ImportPayment;fanin;0;fanout;328;if;3;try;1;SQL queries;1;McCabe complexity;45
RequestUpdate;fanin;0;fanout;93;if;5;try;2;SQL queries;1;McCabe complexity;45
X_M_MatchInv;fanin;31;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;44
X_PA_ReportSource;fanin;19;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;44
MIndex;fanin;18;fanout;93;if;10;try;3;SQL queries;3;McCabe complexity;44
MBPBankAccount;fanin;13;fanout;59;if;13;try;4;SQL queries;2;McCabe complexity;44
MAttributeSetInstance;fanin;10;fanout;87;if;14;try;2;SQL queries;1;McCabe complexity;44
MLocator;fanin;7;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;44
ImportAccount;fanin;3;fanout;304;if;19;try;6;SQL queries;6;McCabe complexity;44
ImportProduct;fanin;0;fanout;282;if;11;try;5;SQL queries;6;McCabe complexity;44
X_M_Cost;fanin;131;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;43
ResponseVO;fanin;38;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;43
X_I_Contact;fanin;24;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;43
X_R_RequestProcessor;fanin;15;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;43
MPaymentAllocate;fanin;10;fanout;158;if;11;try;3;SQL queries;2;McCabe complexity;43
PriceListCreate;fanin;5;fanout;130;if;12;try;2;SQL queries;3;McCabe complexity;43
X_C_DunningRunLine;fanin;65;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;42
X_S_TimeExpense;fanin;48;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;42
X_C_TaxDeclarationLine;fanin;25;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;42
X_AD_Replication;fanin;24;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;42
X_AD_ChangeLog;fanin;15;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;42
X_AD_InfoColumn;fanin;14;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;42
MDistributionLine;fanin;12;fanout;61;if;4;try;0;SQL queries;0;McCabe complexity;42
a;fanin;11;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;42
MDiscountSchema;fanin;8;fanout;75;if;9;try;4;SQL queries;2;McCabe complexity;42
X_A_Registration;fanin;8;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;42
SendMailText;fanin;4;fanout;91;if;5;try;4;SQL queries;2;McCabe complexity;42
ExpenseSOrder;fanin;4;fanout;153;if;11;try;2;SQL queries;1;McCabe complexity;42
PaySelectionCreateFrom;fanin;0;fanout;79;if;7;try;2;SQL queries;1;McCabe complexity;42
X_C_ProjectIssue;fanin;63;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;41
MWarehouse;fanin;41;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;41
X_CM_WebProject;fanin;27;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;41
MBankStatementLine;fanin;14;fanout;89;if;8;try;1;SQL queries;1;McCabe complexity;41
MWFNextCondition;fanin;8;fanout;77;if;2;try;3;SQL queries;0;McCabe complexity;41
th;fanin;6;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;41
MProductDownload;fanin;4;fanout;68;if;12;try;5;SQL queries;1;McCabe complexity;41
OrderPOCreate;fanin;2;fanout;123;if;9;try;4;SQL queries;2;McCabe complexity;41
ImportRequest;fanin;0;fanout;473;if;2;try;1;SQL queries;1;McCabe complexity;41
table;fanin;82;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;40
X_R_Status;fanin;41;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;40
X_R_RequestType;fanin;40;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;40
X_M_Product_Category_Acct;fanin;15;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;40
ReplicationRemote;fanin;8;fanout;80;if;4;try;1;SQL queries;0;McCabe complexity;40
NaturalAccountMap;fanin;5;fanout;69;if;3;try;2;SQL queries;0;McCabe complexity;40
UIWindow;fanin;5;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;40
X_AD_ImpFormat_Row;fanin;4;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;40
X_AD_Menu;fanin;3;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;40
RfQResponseRank;fanin;2;fanout;79;if;12;try;0;SQL queries;0;McCabe complexity;40
CommissionCalc;fanin;2;fanout;158;if;16;try;2;SQL queries;1;McCabe complexity;40
X_C_PaySelectionCheck;fanin;84;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;39
X_C_Commission;fanin;24;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;39
MRequisitionLine;fanin;19;fanout;114;if;6;try;0;SQL queries;0;McCabe complexity;39
SecureEngine;fanin;13;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;39
MCostQueue;fanin;10;fanout;96;if;12;try;4;SQL queries;2;McCabe complexity;39
FinBalance;fanin;9;fanout;90;if;10;try;0;SQL queries;0;McCabe complexity;39
MFactAccumulation;fanin;7;fanout;92;if;11;try;2;SQL queries;1;McCabe complexity;39
X_C_POS;fanin;5;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;39
AcctSchemaCopyAcct;fanin;4;fanout;82;if;0;try;0;SQL queries;0;McCabe complexity;39
MPInstance;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;39
X_AD_WF_Process;fanin;45;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;38
X_C_InvoiceSchedule;fanin;16;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;38
X_C_AcctProcessor;fanin;11;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;38
X_PA_Hierarchy;fanin;8;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;38
X_AD_WorkflowProcessor;fanin;6;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;38
MUserQuery;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;38
DunningPrint;fanin;1;fanout;139;if;21;try;0;SQL queries;0;McCabe complexity;38
X_CM_ChatEntry;fanin;19;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;37
BankStatementPayment;fanin;12;fanout;300;if;8;try;0;SQL queries;0;McCabe complexity;37
Strip;fanin;8;fanout;78;if;4;try;5;SQL queries;0;McCabe complexity;37
X_C_TaxDeclarationAcct;fanin;4;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;37
img;fanin;4;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;37
FinStatement;fanin;3;fanout;184;if;6;try;0;SQL queries;0;McCabe complexity;37
option;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;37
MCountry;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;37
WebDoc;fanin;63;fanout;117;if;2;try;0;SQL queries;0;McCabe complexity;36
X_M_MovementConfirm;fanin;36;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;36
X_PA_SLA_Goal;fanin;30;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;36
X_M_Warehouse;fanin;30;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;36
X_CM_Template;fanin;28;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;36
MTax;fanin;22;fanout;96;if;3;try;6;SQL queries;3;McCabe complexity;36
MPaymentTerm;fanin;19;fanout;108;if;9;try;2;SQL queries;1;McCabe complexity;36
X_C_InvoiceBatch;fanin;16;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;36
FactAcctReset;fanin;3;fanout;32;if;1;try;2;SQL queries;1;McCabe complexity;36
X_C_BPartner_Location;fanin;81;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
X_M_RequisitionLine;fanin;78;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
X_M_InOutLineConfirm;fanin;49;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
X_C_DunningRunEntry;fanin;34;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
X_M_Product_Category;fanin;24;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
X_PA_MeasureCalc;fanin;24;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
X_C_BankAccount;fanin;23;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
X_AD_Scheduler;fanin;22;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
X_AD_Session;fanin;10;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;35
MDocAction;fanin;10;fanout;62;if;10;try;0;SQL queries;0;McCabe complexity;35
MImage;fanin;10;fanout;38;if;3;try;6;SQL queries;0;McCabe complexity;35
X_T_DistributionRunDetail;fanin;43;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;34
X_PA_ColorSchema;fanin;38;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;34
X_M_DiscountSchema;fanin;22;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;34
RColumn;fanin;18;fanout;6;if;9;try;0;SQL queries;0;McCabe complexity;34
X_AD_AlertRule;fanin;15;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;34
MReturnPolicy;fanin;9;fanout;105;if;3;try;7;SQL queries;4;McCabe complexity;34
MBPartnerLocation;fanin;8;fanout;38;if;9;try;2;SQL queries;1;McCabe complexity;34
ElementAttributes;fanin;8;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;34
EntityTypeRegister;fanin;3;fanout;124;if;2;try;4;SQL queries;0;McCabe complexity;34
DistributionCreate;fanin;1;fanout;90;if;6;try;0;SQL queries;0;McCabe complexity;34
X_AD_Sequence;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;34
ImportConversionRate;fanin;0;fanout;160;if;3;try;2;SQL queries;1;McCabe complexity;34
X_M_Storage;fanin;188;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
MDocType;fanin;59;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
MConversionRate;fanin;46;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
X_PA_Report;fanin;25;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
DataStatusEvent;fanin;17;fanout;19;if;0;try;0;SQL queries;0;McCabe complexity;33
X_PA_GoalRestriction;fanin;11;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
MDunningRunEntry;fanin;10;fanout;69;if;8;try;4;SQL queries;2;McCabe complexity;33
MAttribute;fanin;5;fanout;147;if;7;try;6;SQL queries;3;McCabe complexity;33
form;fanin;4;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
PrintInfo;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
MWindow;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
MDataMigration;fanin;2;fanout;71;if;5;try;4;SQL queries;2;McCabe complexity;33
M_Element;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;33
X_C_Location;fanin;83;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_C_PaymentAllocate;fanin;44;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_M_MovementLineConfirm;fanin;33;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
MRfQResponseLineQty;fanin;30;fanout;45;if;7;try;0;SQL queries;0;McCabe complexity;32
X_M_BOM;fanin;23;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
MDunningRunLine;fanin;18;fanout;134;if;7;try;0;SQL queries;0;McCabe complexity;32
X_C_CommissionDetail;fanin;18;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_M_ChangeRequest;fanin;16;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
MTableIndex;fanin;12;fanout;82;if;4;try;6;SQL queries;3;McCabe complexity;32
X_AD_WF_NextCondition;fanin;11;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
CacheMgt;fanin;10;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_AD_Note;fanin;9;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_AD_AlertProcessor;fanin;7;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_M_ProductLocator;fanin;6;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_AD_UserPreference;fanin;6;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_AD_LoginMsg;fanin;5;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
MProjectType;fanin;4;fanout;72;if;5;try;2;SQL queries;1;McCabe complexity;32
MInvoiceSchedule;fanin;4;fanout;78;if;5;try;0;SQL queries;0;McCabe complexity;32
RequestInvoice;fanin;4;fanout;60;if;3;try;2;SQL queries;1;McCabe complexity;32
UniqueID;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
X_AD_Form;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
PO_LOB;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;32
Aging;fanin;0;fanout;72;if;5;try;2;SQL queries;1;McCabe complexity;32
X_C_LandedCost;fanin;45;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
X_C_RfQLineQty;fanin;38;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
X_C_InvoicePaySchedule;fanin;27;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
X_AD_ViewComponent;fanin;18;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
X_I_InOutLineConfirm;fanin;11;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
MClick;fanin;6;fanout;51;if;5;try;4;SQL queries;2;McCabe complexity;31
X_AD_Language;fanin;5;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
TranslationTable;fanin;3;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
AcctDistribution;fanin;3;fanout;113;if;14;try;2;SQL queries;1;McCabe complexity;31
X_C_AcctSchema_GL;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
GridWindowVO;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;31
MRfQ;fanin;21;fanout;72;if;2;try;4;SQL queries;2;McCabe complexity;30
X_W_MailMsg;fanin;17;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;30
MInvoiceTax;fanin;14;fanout;78;if;4;try;4;SQL queries;2;McCabe complexity;30
X_CM_Media;fanin;12;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;30
X_K_Index;fanin;8;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;30
MTab;fanin;3;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;30
StorageCleanup;fanin;3;fanout;118;if;6;try;4;SQL queries;2;McCabe complexity;30
ExpenseAPInvoice;fanin;2;fanout;118;if;3;try;2;SQL queries;1;McCabe complexity;30
ViewCreate;fanin;0;fanout;45;if;13;try;3;SQL queries;1;McCabe complexity;30
PaymentProcessor;fanin;111;fanout;108;if;5;try;4;SQL queries;0;McCabe complexity;29
MUOM;fanin;102;fanout;53;if;2;try;2;SQL queries;2;McCabe complexity;29
MReportTree;fanin;53;fanout;93;if;8;try;1;SQL queries;1;McCabe complexity;29
X_C_PaySelection;fanin;29;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;29
X_CM_Media_Server;fanin;28;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;29
MContactInterest;fanin;15;fanout;87;if;5;try;2;SQL queries;1;McCabe complexity;29
X_C_Task;fanin;10;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;29
X_W_Click;fanin;10;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;29
MMediaServer;fanin;9;fanout;97;if;8;try;8;SQL queries;1;McCabe complexity;29
X_AD_LdapAccess;fanin;8;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;29
X_AD_Alert;fanin;7;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;29
MWFNodeNext;fanin;7;fanout;63;if;6;try;2;SQL queries;1;McCabe complexity;29
Task;fanin;6;fanout;30;if;4;try;5;SQL queries;0;McCabe complexity;29
MBPGroup;fanin;5;fanout;31;if;3;try;4;SQL queries;2;McCabe complexity;29
OrgOwnership;fanin;4;fanout;350;if;1;try;0;SQL queries;0;McCabe complexity;29
X_C_Conversion_Rate;fanin;3;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;29
MWarehousePrice;fanin;2;fanout;118;if;5;try;4;SQL queries;2;McCabe complexity;29
TreeMaintenance;fanin;1;fanout;94;if;2;try;2;SQL queries;1;McCabe complexity;29
CLogger;fanin;338;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_C_DocTypeCounter;fanin;57;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_C_RfQLine;fanin;47;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_M_PriceList;fanin;27;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_C_LandedCostAllocation;fanin;24;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_PA_SLA_Measure;fanin;21;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_AD_UserMail;fanin;19;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_S_Resource;fanin;17;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_R_RequestUpdate;fanin;17;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_C_CommissionRun;fanin;17;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_C_PaySchedule;fanin;16;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
MOrderTax;fanin;15;fanout;80;if;5;try;4;SQL queries;2;McCabe complexity;28
MMovementLine;fanin;14;fanout;49;if;10;try;0;SQL queries;0;McCabe complexity;28
BankStatementMatcher;fanin;12;fanout;127;if;5;try;0;SQL queries;0;McCabe complexity;28
X_A_Asset_Group;fanin;11;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_CM_Chat;fanin;11;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
MPaySelectionLine;fanin;11;fanout;77;if;4;try;3;SQL queries;2;McCabe complexity;28
X_CM_WikiToken;fanin;7;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
MRegistration;fanin;6;fanout;62;if;2;try;4;SQL queries;2;McCabe complexity;28
X_AD_InfoWindow;fanin;5;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_AD_PInstance;fanin;5;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
MChangeLog;fanin;5;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
X_M_ProductionLine;fanin;4;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;28
MAlert;fanin;4;fanout;52;if;2;try;4;SQL queries;2;McCabe complexity;28
MAging;fanin;1;fanout;85;if;3;try;0;SQL queries;0;McCabe complexity;28
ImportInventory;fanin;0;fanout;187;if;7;try;1;SQL queries;1;McCabe complexity;28
X_C_Period;fanin;50;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
X_M_CostQueue;fanin;35;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
MPriceList;fanin;30;fanout;49;if;4;try;4;SQL queries;2;McCabe complexity;27
X_AD_OrgInfo;fanin;20;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
body;fanin;20;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
MProductCategory;fanin;14;fanout;37;if;2;try;6;SQL queries;3;McCabe complexity;27
MStatus;fanin;14;fanout;46;if;2;try;4;SQL queries;2;McCabe complexity;27
X_C_Currency;fanin;12;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
OFX1ToXML;fanin;9;fanout;50;if;8;try;1;SQL queries;0;McCabe complexity;27
X_C_Charge;fanin;9;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
X_AD_PInstance_Para;fanin;8;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
X_M_Package;fanin;6;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
X_C_Campaign;fanin;4;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
MRecurring;fanin;4;fanout;114;if;10;try;0;SQL queries;0;McCabe complexity;27
MProcessPara;fanin;2;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
AllocationReset;fanin;2;fanout;55;if;4;try;2;SQL queries;1;McCabe complexity;27
MRoleOrgAccess;fanin;1;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;27
BPartnerOrgLink;fanin;0;fanout;57;if;7;try;0;SQL queries;0;McCabe complexity;27
CalloutEngine;fanin;130;fanout;42;if;0;try;2;SQL queries;0;McCabe complexity;26
MOrg;fanin;38;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;26
X_C_UOM_Conversion;fanin;36;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;26
X_C_RfQResponseLine;fanin;32;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;26
X_M_PriceList_Version;fanin;22;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;26
X_AD_DataMigration;fanin;22;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;26
X_S_ExpenseType;fanin;21;fanout;0;if;0;try;0;SQL queries;0;McCabe complexity;26
MRfQResponseLine;fanin;20;fanout;73;if;3;try;2;SQL queries;1;McCabe complexity;26
